% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=42, Mon Apr 28 17:03:23 2025
1 6 0.008640403892788875 1.0000250003125026 1.0 1.0 1.0000250003125026
2 12 0.010084140927204095 0.9508117468300042 0.8881200543143902 0.8881200543143902 0.9508117468300042
3 18 0.010845184527438769 1.2230076040961864 0.6954709808529158 0.6954709808529158 1.2230076040961864
4 24 0.014840903451666968 1.2027697343785337 0.6243299917481305 0.6243299917481305 1.2027697343785337
5 30 0.012516107408460101 1.6295538004568098 0.5051919048433435 0.5051919048433435 1.6295538004568098
6 36 0.010607613265477892 1.5476284004031773 0.42870172257807365 0.42870172257807365 1.5476284004031773
7 42 0.00891139157304312 1.4416898967287899 0.39543408104727085 0.39543408104727085 1.4416898967287899
8 48 0.007289383327648431 1.4204647753209076 0.3193728170403414 0.3193728170403414 1.4204647753209076
9 54 0.0056011174341147755 1.4210102206168145 0.26205759230484926 0.26205759230484926 1.4210102206168145
10 60 0.004405855682424385 1.3584623019538327 0.20914894571496762 0.20914894571496762 1.3584623019538327
11 66 0.004617381797763784 1.2583087515824292 0.17874661482744192 0.17874661482744192 1.2583087515824292
12 72 0.004658317072343982 1.4691692222382362 0.15248584987479896 0.15248584987479896 1.4691692222382362
13 78 0.003922629390178244 1.5733375605334465 0.12785246726254482 0.12785246726254482 1.5733375605334465
14 84 0.0051376486255234706 1.4469141331812319 0.11196149799264038 0.11196149799264038 1.4469141331812319
15 90 0.0036778754788236506 1.823061545320335 0.09969720296680672 0.09969720296680672 1.823061545320335
16 96 0.0028383545031751196 1.465802008693085 0.09828140055229698 0.09828140055229698 1.465802008693085
17 102 0.0029270943537211664 1.3052685205794226 0.08578305517042721 0.08578305517042721 1.3052685205794226
18 108 0.0024806804703727875 1.3979255039738536 0.0751522824802345 0.0751522824802345 1.3979255039738536
19 114 0.0023662319087309983 1.1961330058616657 0.07467133447410189 0.07467133447410189 1.1961330058616657
20 120 0.002041600397453837 1.1529826326694455 0.06639856091889387 0.06639856091889387 1.1529826326694455
21 126 0.0018848507743567777 1.1649293327472994 0.05249467870991794 0.05249467870991794 1.1649293327472994
22 132 0.0015527757412925392 1.150612675698966 0.04757621797461267 0.04757621797461267 1.150612675698966
23 138 0.0012860858403337995 1.1144173997547049 0.04021874570761512 0.04021874570761512 1.1144173997547049
24 144 0.0010526032198820193 1.0235603492169933 0.035660265940171576 0.035660265940171576 1.0235603492169933
25 150 0.0008362715247110716 0.9222121794160287 0.03111177713977821 0.03111177713977821 0.9222121794160287
26 156 0.0006247414229184354 0.865944410881667 0.026208434140496752 0.026208434140496752 0.865944410881667
27 162 0.000506255557550332 0.8044760236034717 0.021574137340406717 0.021574137340406717 0.8044760236034717
28 168 0.0004766333027253035 0.6819730971056 0.020150830338491264 0.020150830338491264 0.6819730971056
29 174 0.0004083654008055338 0.7108960588520633 0.01636872402155184 0.01636872402155184 0.7108960588520633
30 180 0.0003801717065614179 0.6094927149935325 0.01565433846007875 0.01565433846007875 0.6094927149935325
31 186 0.00031973511195143345 0.5870533808789179 0.014792446338157352 0.014792446338157352 0.5870533808789179
32 192 0.0002609341435759264 0.5104160419293355 0.01351931655538281 0.01351931655538281 0.5104160419293355
33 198 0.00022115302079773655 0.4908628785646052 0.011598737512326292 0.011598737512326292 0.4908628785646052
34 204 0.00017588709028372332 0.41902854231855485 0.011351034165335627 0.011351034165335627 0.41902854231855485
35 210 0.0001379124985094863 0.4045040756667942 0.009253334986629438 0.009253334986629438 0.4045040756667942
36 216 0.00013222568765196288 0.3843867798913793 0.007603418128644742 0.007603418128644742 0.3843867798913793
37 222 0.00010572773904979602 0.3684108241167834 0.006854649746631758 0.006854649746631758 0.3684108241167834
38 228 0.00010351778811358366 0.34679565551489794 0.00625091618052334 0.00625091618052334 0.34679565551489794
39 234 9.402284426822672e-05 0.33447388126816174 0.0058012309150577675 0.0058012309150577675 0.33447388126816174
40 240 7.508630351023968e-05 0.311830808029673 0.00514431350238285 0.00514431350238285 0.311830808029673
41 246 8.139408356535428e-05 0.2787928788416428 0.004817034859224738 0.004817034859224738 0.2787928788416428
42 252 8.338072818141763e-05 0.29954162677767177 0.004464301649735819 0.004464301649735819 0.29954162677767177
43 258 8.326811299219756e-05 0.2637104341511932 0.004693866396421003 0.004693866396421003 0.2637104341511932
44 264 9.131823985709969e-05 0.26217762195964994 0.004267142654454254 0.004267142654454254 0.26217762195964994
45 270 8.276376707890512e-05 0.23791471304254705 0.004682370307396253 0.004682370307396253 0.23791471304254705
46 276 7.030323569076718e-05 0.22637825444387874 0.0042709057455944015 0.0042709057455944015 0.22637825444387874
47 282 8.386556308257445e-05 0.218089218759997 0.003702293037543277 0.003702293037543277 0.218089218759997
48 288 0.00010252437946797656 0.2623637038761432 0.003406117893274868 0.003406117893274868 0.2623637038761432
49 294 8.508616384527967e-05 0.22348125908804228 0.004505241043521776 0.004505241043521776 0.22348125908804228
50 300 7.41936068361277e-05 0.18790576515766746 0.00418514062050679 0.00418514062050679 0.18790576515766746
51 306 9.161539268940695e-05 0.1537603200776589 0.004333909508355806 0.004333909508355806 0.1537603200776589
52 312 9.716139629453853e-05 0.18392827715200427 0.0038198680522891675 0.0038198680522891675 0.18392827715200427
53 318 7.25426360330205e-05 0.1782718343850632 0.00348445693768112 0.00348445693768112 0.1782718343850632
54 324 9.104290855469342e-05 0.15140871262138667 0.003254903188332234 0.003254903188332234 0.15140871262138667
55 330 0.00010187203798453838 0.17729433971336997 0.0033070572107332928 0.0033070572107332928 0.17729433971336997
56 336 7.854909243228617e-05 0.15642237501892664 0.004199635856402251 0.004199635856402251 0.15642237501892664
57 342 6.63627086725109e-05 0.13008712705093073 0.0038918181886338143 0.0038918181886338143 0.13008712705093073
58 348 6.727296059839266e-05 0.11850928869840159 0.003642477271794935 0.003642477271794935 0.11850928869840159
59 354 6.917004894204138e-05 0.11953544873911515 0.003416633059895786 0.003416633059895786 0.11953544873911515
60 360 6.465536151744084e-05 0.11845263015814397 0.0034916621054695415 0.0034916621054695415 0.11845263015814397
