% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=42, Mon Apr 28 17:03:23 2025, <python>{}</python>
1 6 0.008640403892788875 1.0000250003125026 0.04233297258162701 4.2332972581627007e-02 0.10366671598526954 0.20654033073876918 0.03908987843673571   
2 12 0.010084140927204095 1.070589209432964 0.00888285742010287 8.8828574201028701e-03 0.13273516498535587 0.21951555218460778 0.12167789633600731   
3 18 0.010845184527438769 1.7585314668288634 0.00888285742010287 4.2397872973534943e-02 0.1254650491803877 0.142733101104203 0.07617114645974245   
4 24 0.014840903451666968 1.9264968050161515 0.00888285742010287 1.5065980872235617e-02 0.06164079342787097 0.17102421450952904 0.12259358304831602   
5 30 0.012516107408460101 3.225613444780203 0.00888285742010287 2.6195513024906334e-02 0.08631048429119507 0.10608697962467417 0.05933313189575542   
6 36 0.010607613265477892 3.610035413658336 0.006167381770558228 6.1673817705582279e-03 0.040807119440234366 0.07337863380165327 0.05995375513694384   
7 42 0.00891139157304312 3.645841281334696 0.006167381770558228 1.4679778465591055e-02 0.04252871490407153 0.17393032153447097 0.09093742949723446   
8 48 0.007289383327648431 4.447669618486919 0.006167381770558228 1.0444685591044264e-02 0.033662115833639296 0.03799943076675456 0.0195204879379533   
9 54 0.0056011174341147755 5.422511166796366 0.0020749932107608144 2.0749932107608144e-03 0.01631971779861603 0.04542784367132654 0.03884066071927198   
10 60 0.004405855682424385 6.495190770912001 0.0020749932107608144 2.7154076456130743e-03 0.011326127690413178 0.03706333782051868 0.015386565406345067   
11 66 0.004617381797763784 7.039622835918728 0.0020749932107608144 5.7703447861083340e-03 0.016964178701975346 0.028420535242525562 0.011042332837649126   
12 72 0.004658317072343982 9.63479052938041 0.0020749932107608144 8.9289704175339775e-03 0.018080441261970094 0.02250412035959788 0.011449036509917077   
13 78 0.003922629390178244 12.305883446915425 0.0020749932107608144 2.4135133069009109e-03 0.005238508703691554 0.010422191739662636 0.007309462453392307   
14 84 0.0051376486255234706 12.923318811582376 0.0020749932107608144 4.9238986009187040e-03 0.00897136345933903 0.01248942168665492 0.004721600138700377   
15 90 0.0036778754788236506 18.28598487288863 0.0020749932107608144 2.1227319938281522e-03 0.007066014379010781 0.013725932819537538 0.0047091809799001665   
16 96 0.0028383545031751196 14.914337814234853 0.0020749932107608144 3.0586267778931219e-03 0.004423112381639678 0.0067993093161404115 0.0010153063507652867   
17 102 0.0029270943537211664 15.215924846535424 0.0020749932107608144 2.1113611003221577e-03 0.003104991756264111 0.0062602086405415 0.0011343561589622813   
18 108 0.0024806804703727875 18.60123815057136 0.0017293587410904697 1.7293587410904697e-03 0.0032820671445392474 0.005839490375959421 0.0013557744387890426   
19 114 0.0023662319087309983 16.018637061810086 0.0016873897677149874 1.6873897677149874e-03 0.0033115795217534146 0.007751889681169383 0.0009640132632837898   
20 120 0.002041600397453837 17.364572615930918 0.0016873897677149874 1.7752691426630544e-03 0.0026212566022028407 0.0054956192714110145 0.002273984392950865   
21 126 0.0018848507743567777 22.19137941932401 0.0013912243232422025 1.3912243232422025e-03 0.002719199442825877 0.003357194896243952 0.0009827556689985238   
22 132 0.0015527757412925392 24.184618380404867 0.0013912243232422025 1.6846920348985491e-03 0.0023725966935643 0.004658433434083965 0.0019368467814831686   
23 138 0.0012860858403337995 27.708904893662517 0.0013912243232422025 1.5070256134479874e-03 0.001779304287063281 0.0019727731512477393 0.0002297956427239759   
