% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=42, Mon Apr 28 17:03:23 2025
1 6 0.03041346178882781 0.03041346178882781 0.03041346178882781 0.03041346178882781 0.9846758543861895 1.015092834074218
2 12 0.23535795149542565 0.23535795149542565 0.23535795149542565 0.23535795149542565 0.9846758543861895 1.015092834074218
3 18 -0.018169255571420385 -0.018169255571420385 -0.018169255571420385 -0.018169255571420385 0.9908737277920835 1.0090437332303395
4 24 0.06301662691011624 0.06301662691011624 0.06301662691011624 0.06301662691011624 0.9908737277920835 1.0090437332303395
5 30 0.20856650363304036 0.20856650363304036 0.20856650363304036 0.20856650363304036 0.8896254809564302 1.0993482176421812
6 36 0.20909110331789185 0.20909110331789185 0.20909110331789185 0.20909110331789185 0.8896254809564302 1.0993482176421812
7 42 0.1697323052704921 0.1697323052704921 0.1697323052704921 0.1697323052704921 0.9111902626397561 1.0815416336278934
8 48 0.3172547596131796 0.3172547596131796 0.3172547596131796 0.3172547596131796 0.9111902626397561 1.0815416336278934
9 54 0.3983728884860577 0.3983728884860577 0.3983728884860577 0.3983728884860577 0.775646254109399 1.182528176614011
10 60 0.4674687072531739 0.4674687072531739 0.4674687072531739 0.4674687072531739 0.775646254109399 1.182528176614011
11 66 0.3929865938667938 0.3929865938667938 0.3929865938667938 0.3929865938667938 0.7791106507635525 1.1802485305505759
12 72 0.3522368370766744 0.3522368370766744 0.3522368370766744 0.3522368370766744 0.7791106507635525 1.1802485305505759
13 78 0.4006368873341994 0.4006368873341994 0.4006368873341994 0.4006368873341994 0.7741854510811996 1.1834850600384441
14 84 0.2077397315542746 0.2077397315542746 0.2077397315542746 0.2077397315542746 0.7741854510811996 1.1834850600384441
15 90 0.11447036870941876 0.11447036870941876 0.11447036870941876 0.11447036870941876 0.9410258398633808 1.0556847866240278
16 96 -0.004836169454117722 -0.004836169454117722 -0.004836169454117722 -0.004836169454117722 0.9410258398633808 1.0556847866240278
