% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=42, Mon Apr 28 17:03:23 2025, <python>{}</python>
1 6 0.008640403892788875 0 0 0.007703057151543964 0.008187892510727738
2 12 0.010084140927204095 0 0 0.00732400337470155 0.012150998069223304
3 18 0.010845184527438769 0 0 0.006772504372871157 0.013043465200788982
4 24 0.014840903451666968 0 0 0.007514029065858776 0.024178921443535645
5 30 0.012516107408460101 0 0 0.005496771952220351 0.01933349064039576
6 36 0.010607613265477892 0 0 0.004297456136796628 0.015264307682493183
7 42 0.00891139157304312 0 0 0.00289024705717246 0.012648301003104101
8 48 0.007289383327648431 0 0 0.002018292584968545 0.010337777316457786
9 54 0.0056011174341147755 0 0 0.0012801377571588592 0.007591379854722634
10 60 0.004405855682424385 0 0 0.0008934551257974572 0.005527844807364599
11 66 0.004617381797763784 0 0 0.0007664537012233999 0.006776951911102085
12 72 0.004658317072343982 0 0 0.000636661230465621 0.007325650697579722
13 78 0.003922629390178244 0 0 0.0004796105419262208 0.005672434755205791
14 84 0.0051376486255234706 0 0 0.0005236681267339624 0.009365615960634652
15 90 0.0036778754788236506 0 0 0.000363869427457933 0.005390875628456783
16 96 0.0028383545031751196 0 0 0.00024348558069318537 0.0037048145952934134
17 102 0.0029270943537211664 0 0 0.00022589394511945404 0.0040915375100825675
18 108 0.0024806804703727875 0 0 0.00019233373533294437 0.0029667721537706324
19 114 0.0023662319087309983 0 0 0.00015717694999137062 0.0027282206923822344
20 120 0.002041600397453837 0 0 0.00010720301723957798 0.0023783188429726647
21 126 0.0018848507743567777 0 0 9.100625660276408e-05 0.002168677698914476
22 132 0.0015527757412925392 0 0 6.262206158037438e-05 0.0017304341109021398
23 138 0.0012860858403337995 0 0 4.7786247877499674e-05 0.0013163180298848833
24 144 0.0010526032198820193 0 0 3.604000582523962e-05 0.0009706068744276106
25 150 0.0008362715247110716 0 0 2.2968166462435112e-05 0.0007241320864888961
26 156 0.0006247414229184354 0 0 1.3936837642093854e-05 0.0005025769882844195
27 162 0.000506255557550332 0 0 1.0453899724523557e-05 0.0003452451193884837
28 168 0.0004766333027253035 0 0 7.882378808418088e-06 0.00033883487331045074
29 174 0.0004083654008055338 0 0 6.435182369399552e-06 0.0002488946418390047
30 180 0.0003801717065614179 0 0 5.716101908665034e-06 0.00022317873740775306
31 186 0.00031973511195143345 0 0 4.402292821136231e-06 0.00016319580002923466
32 192 0.0002609341435759264 0 0 3.2447859242033942e-06 0.0001280775409410076
33 198 0.00022115302079773655 0 0 2.6266611381387114e-06 9.26662031638544e-05
34 204 0.00017588709028372332 0 0 1.7060488390771654e-06 7.114520564017469e-05
35 210 0.0001379124985094863 0 0 1.158039367927017e-06 5.300946355301936e-05
36 216 0.00013222568765196288 0 0 9.132698648938099e-07 4.871324551667126e-05
37 222 0.00010572773904979602 0 0 6.629138508891724e-07 3.666588412918098e-05
38 228 0.00010351778811358366 0 0 6.277987862943137e-07 3.4623512680707665e-05
39 234 9.402284426822672e-05 0 0 5.104799521281171e-07 2.931876517901967e-05
40 240 7.508630351023968e-05 0 0 3.6581280981037584e-07 2.093345513480844e-05
41 246 8.139408356535428e-05 0 0 3.6620142000684265e-07 2.4380873804022232e-05
42 252 8.338072818141763e-05 0 0 3.920209445176069e-07 2.1988356575152665e-05
43 258 8.326811299219756e-05 0 0 3.5532594682978995e-07 2.1831035702387686e-05
44 264 9.131823985709969e-05 0 0 4.289420966560609e-07 2.172592609598536e-05
45 270 8.276376707890512e-05 0 0 3.550414096516381e-07 1.87358875284199e-05
46 276 7.030323569076718e-05 0 0 2.6188718061425226e-07 1.533235043458245e-05
47 282 8.386556308257445e-05 0 0 2.8945841894771756e-07 2.2003230064700302e-05
48 288 0.00010252437946797656 0 0 4.992606226477039e-07 2.2911493706311532e-05
