% # columns="iter, evals, sigma, 0, fitness, xbest" seed=42, Mon Apr 28 17:03:23 2025, <python>{}</python>
1 6 0.008640403892788875 0 0.04233297258162701 0.20912785635367764 0.19942760971141585
2 12 0.010084140927204095 0 0.00888285742010287 0.2058002652744134 0.19280480859757212
3 18 0.010845184527438769 0 0.04239787297353494 0.2091127322981841 0.18725848513851073
4 24 0.014840903451666968 0 0.015065980872235617 0.2063739342322067 0.15968129581285734
5 30 0.012516107408460101 0 0.026195513024906334 0.20463844575052667 0.19166154711900996
6 36 0.010607613265477892 0 0.006167381770558228 0.20596309731480725 0.19648322670878146
7 42 0.00891139157304312 0 0.014679778465591055 0.207299985451766 0.19611507118694715
8 48 0.007289383327648431 0 0.010444685591044264 0.20700926785365675 0.2069996764332141
9 54 0.0056011174341147755 0 0.0020749932107608144 0.20644772967310498 0.20033751649241402
10 60 0.004405855682424385 0 0.0027154076456130743 0.2062124151091144 0.1974572680739037
11 66 0.004617381797763784 0 0.005770344786108334 0.20667653356380747 0.20745106488144993
12 72 0.004658317072343982 0 0.008928970417533977 0.20687256301431062 0.21078358386102639
13 78 0.003922629390178244 0 0.002413513306900911 0.2062164562588946 0.199798646472762
14 84 0.0051376486255234706 0 0.004923898600918704 0.20626925178105115 0.21328890961440242
15 90 0.0036778754788236506 0 0.0021227319938281522 0.20625840880750224 0.2033378192064109
16 96 0.0028383545031751196 0 0.003058626777893122 0.20617886914004221 0.2035838873668127
17 102 0.0029270943537211664 0 0.0021113611003221577 0.2062401875060502 0.20022449045744942
18 108 0.0024806804703727875 0 0.0017293587410904697 0.2063556648776052 0.20359719779615407
19 114 0.0023662319087309983 0 0.0016873897677149874 0.20631421731699792 0.1983450646871145
20 120 0.002041600397453837 0 0.0017752691426630544 0.20636582081880078 0.19774122451195353
21 126 0.0018848507743567777 0 0.0013912243232422025 0.20635725359078336 0.2012526313167347
22 132 0.0015527757412925392 0 0.0016846920348985491 0.20641045405745104 0.20052911394179582
23 138 0.0012860858403337995 0 0.0015070256134479874 0.206303783179729 0.20098900157409794
24 144 0.0010526032198820193 0 0.0013733881938368744 0.2063414773431934 0.20037056791676403
25 150 0.0008362715247110716 0 0.0013777599235662535 0.20634689010392912 0.2012154497831484
26 156 0.0006247414229184354 0 0.0013670327183527848 0.20634824562572196 0.20081747283546844
27 162 0.000506255557550332 0 0.001366950746198265 0.20634122988754344 0.20074187202020669
28 168 0.0004766333027253035 0 0.001369909725865891 0.20634085140439443 0.20051088474934436
29 174 0.0004083654008055338 0 0.0013674347441795837 0.20634562548566324 0.2005533741892477
30 180 0.0003801717065614179 0 0.0013678243400790974 0.20634358984197643 0.20090700252190935
