% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=42, Mon Apr 28 17:03:23 2025
1 6 -0.030413461788827808 -0.030413461788827808 -0.030413461788827808 -0.030413461788827808 0.9846758543861894 1.015092834074218
2 12 -0.030413461788827808 -0.030413461788827808 -0.030413461788827808 -0.030413461788827808 0.9846758543861894 1.015092834074218
3 18 0.01816925557142038 0.01816925557142038 0.01816925557142038 0.01816925557142038 0.9908737277920833 1.0090437332303392
4 24 0.01816925557142038 0.01816925557142038 0.01816925557142038 0.01816925557142038 0.9908737277920833 1.0090437332303392
5 30 -0.2085665036330403 -0.2085665036330403 -0.2085665036330403 -0.2085665036330403 0.8896254809564301 1.099348217642181
6 36 -0.2085665036330403 -0.2085665036330403 -0.2085665036330403 -0.2085665036330403 0.8896254809564301 1.099348217642181
7 42 -0.16973230527049213 -0.16973230527049213 -0.16973230527049213 -0.16973230527049213 0.9111902626397563 1.0815416336278934
8 48 -0.16973230527049213 -0.16973230527049213 -0.16973230527049213 -0.16973230527049213 0.9111902626397563 1.0815416336278934
9 54 -0.3983728884860575 -0.3983728884860575 -0.3983728884860575 -0.3983728884860575 0.7756462541093991 1.182528176614011
10 60 -0.3983728884860575 -0.3983728884860575 -0.3983728884860575 -0.3983728884860575 0.7756462541093991 1.182528176614011
11 66 -0.3929865938667937 -0.3929865938667937 -0.3929865938667937 -0.3929865938667937 0.7791106507635523 1.1802485305505759
12 72 -0.3929865938667937 -0.3929865938667937 -0.3929865938667937 -0.3929865938667937 0.7791106507635523 1.1802485305505759
13 78 -0.40063688733419944 -0.40063688733419944 -0.40063688733419944 -0.40063688733419944 0.7741854510811996 1.1834850600384441
14 84 -0.40063688733419944 -0.40063688733419944 -0.40063688733419944 -0.40063688733419944 0.7741854510811996 1.1834850600384441
15 90 -0.11447036870941875 -0.11447036870941875 -0.11447036870941875 -0.11447036870941875 0.9410258398633807 1.0556847866240275
16 96 -0.11447036870941875 -0.11447036870941875 -0.11447036870941875 -0.11447036870941875 0.9410258398633807 1.0556847866240275
17 102 -0.22703374783091362 -0.22703374783091362 -0.22703374783091362 -0.22703374783091362 0.8791849931436991 1.1077155536647996
18 108 -0.22703374783091362 -0.22703374783091362 -0.22703374783091362 -0.22703374783091362 0.8791849931436991 1.1077155536647996
19 114 -0.028163851818777955 -0.028163851818777955 -0.028163851818777955 -0.028163851818777955 0.9858175024725532 1.0139841477157214
20 120 -0.028163851818777955 -0.028163851818777955 -0.028163851818777955 -0.028163851818777955 0.9858175024725532 1.0139841477157214
21 126 0.17033147611490596 0.17033147611490596 0.17033147611490596 0.17033147611490596 0.9108614185951088 1.0818185966764047
22 132 0.17033147611490596 0.17033147611490596 0.17033147611490596 0.17033147611490596 0.9108614185951088 1.0818185966764047
23 138 0.28073439195272487 0.28073439195272487 0.28073439195272487 0.28073439195272487 0.8480952824106943 1.1316953618146204
24 144 0.28073439195272487 0.28073439195272487 0.28073439195272487 0.28073439195272487 0.8480952824106943 1.1316953618146204
25 150 0.29887372358727876 0.29887372358727876 0.29887372358727876 0.29887372358727876 0.8373328349065988 1.139681413197249
26 156 0.29887372358727876 0.29887372358727876 0.29887372358727876 0.29887372358727876 0.8373328349065988 1.139681413197249
27 162 0.21833273517679228 0.21833273517679228 0.21833273517679228 0.21833273517679228 0.8841194856031664 1.103781108361976
28 168 0.21833273517679228 0.21833273517679228 0.21833273517679228 0.21833273517679228 0.8841194856031664 1.103781108361976
29 174 0.1146905453170199 0.1146905453170199 0.1146905453170199 0.1146905453170199 0.9409088450445029 1.0557890628894675
30 180 0.1146905453170199 0.1146905453170199 0.1146905453170199 0.1146905453170199 0.9409088450445029 1.0557890628894675
31 186 0.18934672909369712 0.18934672909369712 0.18934672909369712 0.18934672909369712 0.9003628551346966 1.090571744129517
32 192 0.18934672909369712 0.18934672909369712 0.18934672909369712 0.18934672909369712 0.9003628551346966 1.090571744129517
33 198 0.294215395625648 0.294215395625648 0.294215395625648 0.294215395625648 0.8401098763699614 1.1376358800713204
34 204 0.294215395625648 0.294215395625648 0.294215395625648 0.294215395625648 0.8401098763699614 1.1376358800713204
35 210 0.4242600164660364 0.4242600164660364 0.4242600164660364 0.4242600164660364 0.758775318216113 1.1934236533880316
36 216 0.4242600164660364 0.4242600164660364 0.4242600164660364 0.4242600164660364 0.758775318216113 1.1934236533880316
37 222 0.07796719215741922 0.07796719215741922 0.07796719215741922 0.07796719215741922 0.9602253942916635 1.038251988756785
38 228 0.07796719215741922 0.07796719215741922 0.07796719215741922 0.07796719215741922 0.9602253942916635 1.038251988756785
39 234 0.31969348746330034 0.31969348746330034 0.31969348746330034 0.31969348746330034 0.8248069547092215 1.1487791291032843
40 240 0.31969348746330034 0.31969348746330034 0.31969348746330034 0.31969348746330034 0.8248069547092215 1.1487791291032843
